"participant","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","accuracy","repetition","stability"
"Center Embedding__LLM_928809.csv","male",20,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical",0,9,0
"Center Embedding__LLM_928809.csv","male",20,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical",0,10,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,1,NA
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,2,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,3,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,4,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,5,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,1,NA
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,2,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,3,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,4,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,5,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",0,1,NA
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",0,2,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",0,3,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",1,4,1
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",1,5,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",1,6,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",1,7,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",1,8,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",1,9,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More gym instructors won a marathon yesterday than lawyers did","TS 1","Comparative Illusion","grammatical",1,10,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,1,NA
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,2,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,3,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,4,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,5,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,6,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,7,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,8,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,9,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","Last month more couples had their second child than Sandra's sister did","TS 10","Comparative Illusion","ungrammatical",1,10,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,1,NA
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,2,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,3,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,4,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,5,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,6,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,7,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,8,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,9,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","More Americans began law school this week than Canadians did","TS 2","Comparative Illusion","grammatical",1,10,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","This month more one-year-olds took their first steps than 10-month-olds did","TS 3","Comparative Illusion","grammatical",1,1,NA
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","This month more one-year-olds took their first steps than 10-month-olds did","TS 3","Comparative Illusion","grammatical",1,2,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","This month more one-year-olds took their first steps than 10-month-olds did","TS 3","Comparative Illusion","grammatical",1,3,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","This month more one-year-olds took their first steps than 10-month-olds did","TS 3","Comparative Illusion","grammatical",1,4,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","This month more one-year-olds took their first steps than 10-month-olds did","TS 3","Comparative Illusion","grammatical",1,5,0
"Comparative Illusion__LLM_19620.csv","female",54,"english","no","no","This month more one-year-olds took their first steps than 10-month-olds did","TS 3","Comparative Illusion","grammatical",1,6,0
